"카니발 2.2디젤 2WD 11인승 (17"" 타이어)",기아,경유,11.4,10.3,13.2,NULL,2000053,4등급,2199,2018,
"카니발 2.2디젤 2WD 11인승 (18"" 타이어)",기아,경유,11.3,10.1,13,NULL,2017752,4등급,2199,2018,
"카니발 2.2디젤 2WD 7인승 (19"" 타이어)",기아,경유,11.3,10.1,13.2,NULL,2017752,4등급,2199,2018,
"카니발 2.2디젤 2WD 9인승 (19"" 타이어)",기아,경유,11.3,10.1,13.2,NULL,2017752,4등급,2199,2018,
카니발 2.2디젤 7인 19인치(22),기아,경유,12.5,11.3,14.3,NULL,1824048,3등급,2151,2022,
카니발 2.2디젤 7인 19인치(빌트인캠)(22),기아,경유,12.4,11.2,14.2,NULL,1838758,3등급,2151,2022,
카니발 2.2디젤 7인 19인치타이어,기아,경유,12.6,11.3,14.5,NULL,1809571,3등급,2151,2020,
카니발 2.2디젤 7인 19인치타이어(빌트인캠),기아,경유,12.5,11.3,14.3,NULL,1824048,3등급,2151,2020,
카니발 2.2디젤 9인 18인치/19인치(22),기아,경유,13,11.7,15,NULL,1753892,3등급,2151,2022,
카니발 2.2디젤 9인 18인치/19인치(빌트인캠)(22),기아,경유,12.9,11.5,15,NULL,1767488,3등급,2151,2022,
카니발 2.2디젤 9인 18인치/19인치타이어,기아,경유,13.1,11.8,15,NULL,1740504,3등급,2151,2020,
카니발 2.2디젤 9인 18인치/19인치타이어(빌트인캠),기아,경유,13,11.8,14.9,NULL,1753892,3등급,2151,2020,
"카니발 2.2디젤 아웃도어 9인(19"" 타이어)",기아,경유,10.3,9.6,11.4,NULL,2213650,4등급,2199,2018,
캐스퍼 1.0 가솔린 15인치타이어,현대,휘발유,14.3,13.4,15.5,NULL,1674105,경형,998,2021,
캐스퍼 1.0 가솔린 15인치타이어_밴형,현대,휘발유,14.3,13.4,15.5,NULL,1674105,경형,998,2022,
캐스퍼 1.0 가솔린 17인치타이어,현대,휘발유,13.8,13,14.8,NULL,1734761,경형,998,2021,
캐스퍼 1.0T-GDI 4AT 15인치,현대,휘발유,12.8,11.3,15.2,NULL,1870289,경형,998,2021,
캐스퍼 1.0T-GDI 4AT 15인치_밴형,현대,휘발유,12.8,11.3,15.2,NULL,1870289,경형,998,2022,
캐스퍼 1.0T-GDI 4AT 17인치,현대,휘발유,12.3,11,14.2,NULL,1946317,경형,998,2021,
캐스퍼(AX1 PE) 1.0T-GDI 15인치,현대,휘발유,12.8,11.3,15.2,NULL,1870289,경형,998,2024,
캐스퍼(AX1 PE) 1.0T-GDI 17인치,현대,휘발유,12.3,11,14.2,NULL,1946317,경형,998,2024,
캐스퍼(AX1 PE) 1.0가솔린 15인치,현대,휘발유,14.3,13.4,15.5,NULL,1674105,경형,998,2024,
캐스퍼(AX1 PE) 1.0가솔린 17인치,현대,휘발유,13.8,13,14.8,NULL,1734761,경형,998,2024,
캐스퍼(AX1 PE) 밴 1.0T-GDI 15인치,현대,휘발유,12.8,11.3,15.2,NULL,1870289,경형,998,2024,
캐스퍼(AX1 PE) 밴 1.0가솔린 15인치,현대,휘발유,14.3,13.4,15.5,NULL,1674105,경형,998,2024,
캐스퍼(AX1) EV 기본형 15인치,현대,전기,5.8,6.5,5.1,278,897931,1등급,NULL,2024,
캐스퍼(AX1) EV 항속형 15인치,현대,전기,5.6,6.2,4.9,315,930000,2등급,NULL,2024,
캐스퍼(AX1) EV 항속형 17인치,현대,전기,5.2,5.7,4.7,295,1001538,2등급,NULL,2024,
투싼 1.6T-GDI 2WD 7DCT 17/18인치,현대,휘발유,12.5,11.5,13.8,NULL,1915176,3등급,1598,2020,
투싼 1.6T-GDI 2WD 7DCT 17/18인치(23),현대,휘발유,12.5,11.5,13.8,NULL,1915176,3등급,1598,2023,
투싼 1.6T-GDI 2WD 7DCT 18인치 (빌트인캠),현대,휘발유,12.3,11.3,13.6,NULL,1946317,3등급,1598,2020,
투싼 1.6T-GDI 2WD 7DCT 18인치 (빌트인캠)(23),현대,휘발유,12.3,11.3,13.6,NULL,1946317,3등급,1598,2023,
투싼 1.6T-GDI 2WD 7DCT 19인치,현대,휘발유,12,11.1,13.2,NULL,1994975,3등급,1598,2020,
투싼 1.6T-GDI 2WD 7DCT 19인치 (빌트인캠),현대,휘발유,12,11.1,13.2,NULL,1994975,3등급,1598,2020,
투싼 1.6T-GDI AWD 7DCT 17/18인치,현대,휘발유,11.6,10.8,12.7,NULL,2063767,3등급,1598,2020,
투싼 1.6T-GDI AWD 7DCT 17/18인치(23),현대,휘발유,11.6,10.8,12.7,NULL,2063767,3등급,1598,2023,
투싼 1.6T-GDI AWD 7DCT 18인치 (빌트인캠),현대,휘발유,11.3,10.5,12.4,NULL,2118558,4등급,1598,2020,
투싼 1.6T-GDI AWD 7DCT 18인치 (빌트인캠)(23),현대,휘발유,11.3,10.5,12.4,NULL,2118558,4등급,1598,2023,
투싼 1.6T-GDI AWD 7DCT 19인치,현대,휘발유,11,10.2,12,NULL,2176336,4등급,1598,2020,
투싼 1.6T-GDI AWD 7DCT 19인치 (빌트인캠),현대,휘발유,11,10.2,12,NULL,2176336,4등급,1598,2020,
투싼 1.6T-GDI HEV 6AT 4WD 17/18인치,현대,휘발유,15.3,16,14.6,NULL,1564686,2등급,1598,2022,
투싼 1.6T-GDI HEV 6AT 4WD 17/18인치 (23),현대,휘발유,15.3,16,14.6,NULL,1564686,2등급,1598,2023,
투싼 1.6T-GDI HEV 6AT 4WD 17/18인치 빌트인캠,현대,휘발유,14.9,15.2,14.6,NULL,1606691,2등급,1598,2022,
투싼 1.6T-GDI HEV 6AT 4WD 17/18인치 빌트인캠 (23),현대,휘발유,14.9,15.2,14.6,NULL,1606691,2등급,1598,2023,
투싼 1.6T-GDI HEV 6AT 4WD 19인치,현대,휘발유,15.1,15.6,14.6,NULL,1585411,2등급,1598,2022,
투싼 1.6T-GDI HEV 6AT 4WD 19인치 (23),현대,휘발유,15.1,15.6,14.6,NULL,1585411,2등급,1598,2023,
투싼 1.6T-GDI HEV 6AT 4WD 19인치 빌트인캠,현대,휘발유,14.7,14.9,14.5,NULL,1628551,2등급,1598,2022,
투싼 1.6T-GDI HEV 6AT 4WD 19인치 빌트인캠 (23),현대,휘발유,14.7,14.9,14.5,NULL,1628551,2등급,1598,2023,
트레일블레이저 1.2 TURBO FWD,한국지엠,휘발유,12.6,12,13.2,NULL,1899976,3등급,1199,2020,
트레일블레이저 1.35 TURBO AWD,한국지엠,휘발유,11.6,10.7,12.7,NULL,2063767,3등급,1341,2022,
파워프라자 봉고3ev PEACE,(주)파워프라자,전기,2.4,2.3,2.4,91,2170000,5등급,NULL,2019,
파워프라자 봉고3ev PEACE 더블캡,(주)파워프라자,전기,2,2,2.1,85,2604000,5등급,NULL,2020,
포터 2.5T-LPDi 2WD 초장축 5AT 더블캡,현대,LPG,6.4,6,6.9,NULL,2274984,5등급,2469,2024,
포터 2.5T-LPDi 2WD 초장축 5AT 슈퍼캡,현대,LPG,6.5,6.1,7.1,NULL,2239985,5등급,2469,2024,
포터 2.5T-LPDi 2WD 초장축 5AT 일반캡,현대,LPG,6.5,6.1,7.1,NULL,2239985,5등급,2469,2024,
포터 2.5T-LPDi 2WD 초장축 6MT 더블캡,현대,LPG,6.8,6.5,7.2,NULL,2141162,5등급,2469,2024,
포터 2.5T-LPDi 2WD 초장축 6MT 슈퍼캡,현대,LPG,7,6.7,7.4,NULL,2079986,5등급,2469,2024,
포터 2.5T-LPDi 2WD 초장축 6MT 일반캡,현대,LPG,7,6.7,7.4,NULL,2079986,5등급,2469,2024,
포터 2.5T-LPDi 4X4 장축 6MT 더블캡,현대,LPG,6.3,6.1,6.4,NULL,2311095,5등급,2469,2024,
포터 2.5T-LPDi 4X4 장축 6MT 슈퍼캡,현대,LPG,6.3,6.2,6.4,NULL,2311095,5등급,2469,2024,
포터 2.5T-LPDi 4X4 장축 6MT 일반캡,현대,LPG,6.3,6.2,6.4,NULL,2311095,5등급,2469,2024,
포터 2.5T-LPDi 덤프 장축 슈퍼캡 MT,현대,LPG,6,6,6.1,NULL,2426650,5등급,2469,2024,
포터 2.5디젤 2WD 덤프(유로6) (15),현대,경유,9,8.9,9.1,NULL,2533400,5등급,2497,2016,
포터 2.5디젤 4WD 더블캡(유로6) (15),현대,경유,8.8,8.4,9.3,NULL,2590977,5등급,2497,2016,
포터 2.5디젤 4WD 덤프(유로6) (15),현대,경유,8.5,8.3,8.8,NULL,2682424,5등급,2497,2016,
포터 2.5디젤 4WD 슈퍼캡(유로6) (15),현대,경유,8.8,8.4,9.3,NULL,2590977,5등급,2497,2016,
포터 2.5디젤 4WD 표준캡(유로6) (15),현대,경유,8.8,8.4,9.3,NULL,2590977,5등급,2497,2016,
포터 2.5디젤 4X4장축 더블캡(22),현대,경유,8.6,8.2,9.1,NULL,2651233,5등급,2497,2022,
포터 2.5디젤 4X4장축 더블캡(강화유로6),현대,경유,9.2,8.9,9.6,NULL,2478326,5등급,2497,2019,
포터 2.5디젤 4X4장축 슈퍼캡(22),현대,경유,9,8.6,9.6,NULL,2533400,5등급,2497,2022,
포터 2.5디젤 4X4장축 슈퍼캡(강화유로6),현대,경유,9.2,9,9.6,NULL,2478326,5등급,2497,2019,
한국쓰리축1톤롱바디EV트럭(포터),주식회사 한국쓰리축,전기,2.8,3.2,2.4,185,1860000,5등급,NULL,2023,
